customer_id,cluster,segment_name
14182.0,1,At Risk / Lost
14183.0,1,At Risk / Lost
14184.0,1,At Risk / Lost
14185.0,1,At Risk / Lost
14186.0,0,Loyal Customers
14187.0,1,At Risk / Lost
14188.0,0,Loyal Customers
14189.0,0,Loyal Customers
14190.0,1,At Risk / Lost
14191.0,0,Loyal Customers
14192.0,1,At Risk / Lost
14193.0,0,Loyal Customers
14194.0,0,Loyal Customers
14195.0,0,Loyal Customers
14196.0,1,At Risk / Lost
14197.0,1,At Risk / Lost
14198.0,0,Loyal Customers
14199.0,0,Loyal Customers
14200.0,1,At Risk / Lost
14201.0,0,Loyal Customers
14202.0,0,Loyal Customers
14203.0,1,At Risk / Lost
14204.0,0,Loyal Customers
14205.0,0,Loyal Customers
14206.0,0,Loyal Customers
14207.0,1,At Risk / Lost
14208.0,0,Loyal Customers
14209.0,0,Loyal Customers
14210.0,0,Loyal Customers
14211.0,0,Loyal Customers
14212.0,0,Loyal Customers
14213.0,1,At Risk / Lost
14214.0,0,Loyal Customers
14215.0,0,Loyal Customers
14216.0,0,Loyal Customers
14217.0,0,Loyal Customers
14218.0,1,At Risk / Lost
14219.0,0,Loyal Customers
14220.0,0,Loyal Customers
14221.0,0,Loyal Customers
14222.0,1,At Risk / Lost
14223.0,0,Loyal Customers
14224.0,0,Loyal Customers
14225.0,0,Loyal Customers
14226.0,0,Loyal Customers
14227.0,0,Loyal Customers
14228.0,1,At Risk / Lost
14229.0,0,Loyal Customers
14230.0,1,At Risk / Lost
14231.0,0,Loyal Customers
14232.0,0,Loyal Customers
14233.0,0,Loyal Customers
14234.0,0,Loyal Customers
14235.0,0,Loyal Customers
14236.0,0,Loyal Customers
14237.0,0,Loyal Customers
14238.0,0,Loyal Customers
14239.0,0,Loyal Customers
14240.0,0,Loyal Customers
14241.0,0,Loyal Customers
14242.0,0,Loyal Customers
14243.0,0,Loyal Customers
14244.0,1,At Risk / Lost
14245.0,0,Loyal Customers
14246.0,0,Loyal Customers
14247.0,0,Loyal Customers
14248.0,0,Loyal Customers
14249.0,0,Loyal Customers
14250.0,0,Loyal Customers
14251.0,0,Loyal Customers
14252.0,1,At Risk / Lost
14253.0,1,At Risk / Lost
14254.0,1,At Risk / Lost
14255.0,1,At Risk / Lost
14256.0,0,Loyal Customers
14257.0,0,Loyal Customers
14258.0,0,Loyal Customers
14259.0,1,At Risk / Lost
14260.0,1,At Risk / Lost
14261.0,0,Loyal Customers
14262.0,0,Loyal Customers
14263.0,1,At Risk / Lost
14264.0,0,Loyal Customers
14265.0,0,Loyal Customers
14266.0,1,At Risk / Lost
14267.0,0,Loyal Customers
14268.0,1,At Risk / Lost
14269.0,1,At Risk / Lost
14270.0,1,At Risk / Lost
14271.0,0,Loyal Customers
14272.0,0,Loyal Customers
14273.0,0,Loyal Customers
14274.0,1,At Risk / Lost
14275.0,0,Loyal Customers
14276.0,0,Loyal Customers
14277.0,0,Loyal Customers
14278.0,1,At Risk / Lost
14279.0,1,At Risk / Lost
14280.0,1,At Risk / Lost
14281.0,1,At Risk / Lost
14282.0,0,Loyal Customers
14283.0,1,At Risk / Lost
14284.0,0,Loyal Customers
14285.0,0,Loyal Customers
14286.0,0,Loyal Customers
14287.0,0,Loyal Customers
14288.0,1,At Risk / Lost
14289.0,0,Loyal Customers
14290.0,0,Loyal Customers
14291.0,0,Loyal Customers
14292.0,0,Loyal Customers
14293.0,0,Loyal Customers
14294.0,1,At Risk / Lost
14295.0,0,Loyal Customers
14296.0,1,At Risk / Lost
14297.0,0,Loyal Customers
14298.0,3,Champions
14299.0,0,Loyal Customers
14300.0,1,At Risk / Lost
14301.0,0,Loyal Customers
14302.0,0,Loyal Customers
14303.0,1,At Risk / Lost
14304.0,0,Loyal Customers
14305.0,0,Loyal Customers
14306.0,0,Loyal Customers
14307.0,0,Loyal Customers
14308.0,1,At Risk / Lost
14309.0,0,Loyal Customers
14310.0,1,At Risk / Lost
14311.0,0,Loyal Customers
14312.0,0,Loyal Customers
14314.0,0,Loyal Customers
14315.0,0,Loyal Customers
14316.0,0,Loyal Customers
14317.0,1,At Risk / Lost
14318.0,1,At Risk / Lost
14319.0,1,At Risk / Lost
14320.0,0,Loyal Customers
14321.0,0,Loyal Customers
14322.0,0,Loyal Customers
14323.0,0,Loyal Customers
14324.0,0,Loyal Customers
14325.0,1,At Risk / Lost
14326.0,0,Loyal Customers
14327.0,0,Loyal Customers
14328.0,1,At Risk / Lost
14329.0,0,Loyal Customers
14330.0,1,At Risk / Lost
14331.0,0,Loyal Customers
14332.0,0,Loyal Customers
14333.0,1,At Risk / Lost
14334.0,0,Loyal Customers
14335.0,0,Loyal Customers
14336.0,0,Loyal Customers
14338.0,0,Loyal Customers
14339.0,0,Loyal Customers
14340.0,1,At Risk / Lost
14341.0,0,Loyal Customers
14342.0,0,Loyal Customers
14343.0,0,Loyal Customers
14344.0,0,Loyal Customers
14345.0,1,At Risk / Lost
14346.0,0,Loyal Customers
14347.0,1,At Risk / Lost
14348.0,1,At Risk / Lost
14349.0,1,At Risk / Lost
14350.0,0,Loyal Customers
14351.0,1,At Risk / Lost
14352.0,0,Loyal Customers
14353.0,0,Loyal Customers
14354.0,0,Loyal Customers
14355.0,0,Loyal Customers
14356.0,1,At Risk / Lost
14357.0,1,At Risk / Lost
14358.0,1,At Risk / Lost
14359.0,0,Loyal Customers
14360.0,0,Loyal Customers
14361.0,1,At Risk / Lost
14362.0,1,At Risk / Lost
14363.0,1,At Risk / Lost
14364.0,0,Loyal Customers
14365.0,0,Loyal Customers
14366.0,1,At Risk / Lost
14367.0,0,Loyal Customers
14368.0,1,At Risk / Lost
14369.0,1,At Risk / Lost
14370.0,1,At Risk / Lost
14371.0,1,At Risk / Lost
14372.0,1,At Risk / Lost
14373.0,1,At Risk / Lost
14374.0,1,At Risk / Lost
14375.0,0,Loyal Customers
14376.0,1,At Risk / Lost
14377.0,0,Loyal Customers
14378.0,1,At Risk / Lost
14379.0,0,Loyal Customers
14380.0,1,At Risk / Lost
14381.0,0,Loyal Customers
14382.0,0,Loyal Customers
14383.0,0,Loyal Customers
14384.0,1,At Risk / Lost
14385.0,0,Loyal Customers
14386.0,1,At Risk / Lost
14387.0,0,Loyal Customers
14388.0,0,Loyal Customers
14389.0,0,Loyal Customers
14390.0,0,Loyal Customers
14391.0,1,At Risk / Lost
14392.0,1,At Risk / Lost
14393.0,1,At Risk / Lost
14394.0,1,At Risk / Lost
14395.0,0,Loyal Customers
14396.0,0,Loyal Customers
14397.0,0,Loyal Customers
14398.0,1,At Risk / Lost
14399.0,0,Loyal Customers
14400.0,0,Loyal Customers
14401.0,0,Loyal Customers
14402.0,1,At Risk / Lost
14403.0,0,Loyal Customers
14404.0,0,Loyal Customers
14405.0,1,At Risk / Lost
14406.0,1,At Risk / Lost
14407.0,0,Loyal Customers
14408.0,0,Loyal Customers
14409.0,0,Loyal Customers
14410.0,0,Loyal Customers
14411.0,1,At Risk / Lost
14412.0,0,Loyal Customers
14413.0,0,Loyal Customers
14414.0,0,Loyal Customers
14415.0,0,Loyal Customers
14416.0,0,Loyal Customers
14417.0,1,At Risk / Lost
14418.0,0,Loyal Customers
14419.0,0,Loyal Customers
14420.0,0,Loyal Customers
14421.0,0,Loyal Customers
14422.0,0,Loyal Customers
14423.0,0,Loyal Customers
14424.0,1,At Risk / Lost
14425.0,0,Loyal Customers
14426.0,0,Loyal Customers
14427.0,0,Loyal Customers
14428.0,0,Loyal Customers
14429.0,1,At Risk / Lost
14430.0,1,At Risk / Lost
14431.0,0,Loyal Customers
14432.0,0,Loyal Customers
14433.0,1,At Risk / Lost
14434.0,0,Loyal Customers
14435.0,1,At Risk / Lost
14436.0,0,Loyal Customers
14437.0,0,Loyal Customers
14438.0,1,At Risk / Lost
14439.0,0,Loyal Customers
14440.0,0,Loyal Customers
14441.0,0,Loyal Customers
14442.0,0,Loyal Customers
14443.0,0,Loyal Customers
14444.0,1,At Risk / Lost
14445.0,1,At Risk / Lost
14446.0,0,Loyal Customers
14447.0,0,Loyal Customers
14448.0,0,Loyal Customers
14449.0,0,Loyal Customers
14450.0,0,Loyal Customers
14451.0,0,Loyal Customers
14452.0,0,Loyal Customers
14453.0,1,At Risk / Lost
14454.0,0,Loyal Customers
14455.0,1,At Risk / Lost
14456.0,0,Loyal Customers
14457.0,1,At Risk / Lost
14458.0,1,At Risk / Lost
14459.0,0,Loyal Customers
14460.0,0,Loyal Customers
14461.0,0,Loyal Customers
14462.0,0,Loyal Customers
14463.0,0,Loyal Customers
14464.0,1,At Risk / Lost
14465.0,0,Loyal Customers
14466.0,0,Loyal Customers
14467.0,0,Loyal Customers
14468.0,1,At Risk / Lost
14469.0,0,Loyal Customers
14470.0,0,Loyal Customers
14471.0,1,At Risk / Lost
14472.0,0,Loyal Customers
14473.0,0,Loyal Customers
14474.0,0,Loyal Customers
14475.0,0,Loyal Customers
14476.0,1,At Risk / Lost
14477.0,0,Loyal Customers
14478.0,0,Loyal Customers
14479.0,0,Loyal Customers
14480.0,0,Loyal Customers
14481.0,0,Loyal Customers
14482.0,0,Loyal Customers
14483.0,0,Loyal Customers
14484.0,0,Loyal Customers
14485.0,1,At Risk / Lost
14486.0,1,At Risk / Lost
14487.0,0,Loyal Customers
14488.0,1,At Risk / Lost
14489.0,0,Loyal Customers
14490.0,1,At Risk / Lost
14491.0,0,Loyal Customers
14492.0,1,At Risk / Lost
14493.0,0,Loyal Customers
14494.0,0,Loyal Customers
14495.0,0,Loyal Customers
14496.0,0,Loyal Customers
14497.0,0,Loyal Customers
14498.0,0,Loyal Customers
14499.0,0,Loyal Customers
14500.0,0,Loyal Customers
14501.0,0,Loyal Customers
14502.0,0,Loyal Customers
14503.0,0,Loyal Customers
14504.0,0,Loyal Customers
14505.0,0,Loyal Customers
14506.0,0,Loyal Customers
14507.0,0,Loyal Customers
14508.0,0,Loyal Customers
14509.0,1,At Risk / Lost
14510.0,1,At Risk / Lost
14511.0,0,Loyal Customers
14512.0,0,Loyal Customers
14513.0,0,Loyal Customers
14514.0,0,Loyal Customers
14515.0,0,Loyal Customers
14516.0,1,At Risk / Lost
14517.0,0,Loyal Customers
14518.0,1,At Risk / Lost
14519.0,1,At Risk / Lost
14520.0,0,Loyal Customers
14521.0,1,At Risk / Lost
14522.0,0,Loyal Customers
14523.0,1,At Risk / Lost
14524.0,0,Loyal Customers
14525.0,0,Loyal Customers
14526.0,1,At Risk / Lost
14527.0,0,Loyal Customers
14528.0,1,At Risk / Lost
14529.0,0,Loyal Customers
14530.0,0,Loyal Customers
14531.0,1,At Risk / Lost
14532.0,0,Loyal Customers
14533.0,0,Loyal Customers
14534.0,0,Loyal Customers
14535.0,0,Loyal Customers
14536.0,1,At Risk / Lost
14537.0,0,Loyal Customers
14538.0,0,Loyal Customers
14539.0,0,Loyal Customers
14540.0,0,Loyal Customers
14541.0,0,Loyal Customers
14542.0,1,At Risk / Lost
14543.0,0,Loyal Customers
14544.0,0,Loyal Customers
14545.0,1,At Risk / Lost
14546.0,0,Loyal Customers
14547.0,0,Loyal Customers
14548.0,0,Loyal Customers
14549.0,0,Loyal Customers
14550.0,0,Loyal Customers
14551.0,0,Loyal Customers
14552.0,0,Loyal Customers
14553.0,0,Loyal Customers
14554.0,0,Loyal Customers
14555.0,0,Loyal Customers
14556.0,1,At Risk / Lost
14557.0,1,At Risk / Lost
14558.0,1,At Risk / Lost
14559.0,1,At Risk / Lost
14560.0,0,Loyal Customers
14561.0,0,Loyal Customers
14562.0,0,Loyal Customers
14563.0,1,At Risk / Lost
14564.0,0,Loyal Customers
14565.0,0,Loyal Customers
14566.0,0,Loyal Customers
14567.0,0,Loyal Customers
14568.0,1,At Risk / Lost
14569.0,0,Loyal Customers
14570.0,0,Loyal Customers
14571.0,1,At Risk / Lost
14572.0,0,Loyal Customers
14573.0,0,Loyal Customers
14574.0,1,At Risk / Lost
14575.0,1,At Risk / Lost
14576.0,1,At Risk / Lost
14577.0,0,Loyal Customers
14578.0,1,At Risk / Lost
14579.0,1,At Risk / Lost
14580.0,1,At Risk / Lost
14581.0,0,Loyal Customers
14582.0,1,At Risk / Lost
14583.0,0,Loyal Customers
14584.0,0,Loyal Customers
14585.0,0,Loyal Customers
14586.0,1,At Risk / Lost
14587.0,0,Loyal Customers
14588.0,1,At Risk / Lost
14589.0,1,At Risk / Lost
14590.0,0,Loyal Customers
14591.0,0,Loyal Customers
14592.0,0,Loyal Customers
14593.0,0,Loyal Customers
14594.0,0,Loyal Customers
14595.0,0,Loyal Customers
14596.0,1,At Risk / Lost
14597.0,0,Loyal Customers
14598.0,0,Loyal Customers
14599.0,1,At Risk / Lost
14600.0,1,At Risk / Lost
14601.0,1,At Risk / Lost
14602.0,1,At Risk / Lost
14603.0,1,At Risk / Lost
14604.0,1,At Risk / Lost
14605.0,0,Loyal Customers
14606.0,3,Champions
14607.0,0,Loyal Customers
14608.0,0,Loyal Customers
14609.0,0,Loyal Customers
14610.0,1,At Risk / Lost
14611.0,1,At Risk / Lost
14612.0,1,At Risk / Lost
14613.0,1,At Risk / Lost
14614.0,1,At Risk / Lost
14615.0,1,At Risk / Lost
14616.0,0,Loyal Customers
14617.0,1,At Risk / Lost
14618.0,0,Loyal Customers
14619.0,0,Loyal Customers
14620.0,0,Loyal Customers
14621.0,0,Loyal Customers
14622.0,1,At Risk / Lost
14623.0,0,Loyal Customers
14624.0,0,Loyal Customers
14625.0,0,Loyal Customers
14626.0,0,Loyal Customers
14627.0,1,At Risk / Lost
14628.0,0,Loyal Customers
14629.0,0,Loyal Customers
14630.0,1,At Risk / Lost
14631.0,0,Loyal Customers
14632.0,1,At Risk / Lost
14633.0,1,At Risk / Lost
14634.0,1,At Risk / Lost
14635.0,1,At Risk / Lost
14636.0,0,Loyal Customers
14637.0,1,At Risk / Lost
14638.0,1,At Risk / Lost
14639.0,0,Loyal Customers
14640.0,0,Loyal Customers
14641.0,1,At Risk / Lost
14642.0,1,At Risk / Lost
14643.0,0,Loyal Customers
14644.0,0,Loyal Customers
14645.0,0,Loyal Customers
14646.0,3,Champions
14647.0,0,Loyal Customers
14648.0,0,Loyal Customers
14649.0,0,Loyal Customers
14650.0,1,At Risk / Lost
14651.0,0,Loyal Customers
14652.0,1,At Risk / Lost
14653.0,0,Loyal Customers
14654.0,1,At Risk / Lost
14655.0,0,Loyal Customers
14656.0,0,Loyal Customers
14657.0,0,Loyal Customers
14658.0,0,Loyal Customers
14659.0,0,Loyal Customers
14660.0,0,Loyal Customers
14661.0,1,At Risk / Lost
14662.0,0,Loyal Customers
14663.0,1,At Risk / Lost
14664.0,0,Loyal Customers
14665.0,0,Loyal Customers
14666.0,1,At Risk / Lost
14667.0,0,Loyal Customers
14668.0,1,At Risk / Lost
14669.0,0,Loyal Customers
14670.0,0,Loyal Customers
14671.0,1,At Risk / Lost
14672.0,0,Loyal Customers
14673.0,0,Loyal Customers
14674.0,1,At Risk / Lost
14675.0,0,Loyal Customers
14676.0,0,Loyal Customers
14677.0,1,At Risk / Lost
14678.0,1,At Risk / Lost
14679.0,0,Loyal Customers
14680.0,0,Loyal Customers
14681.0,0,Loyal Customers
14682.0,0,Loyal Customers
14683.0,1,At Risk / Lost
14684.0,0,Loyal Customers
14685.0,1,At Risk / Lost
14686.0,0,Loyal Customers
14687.0,0,Loyal Customers
14688.0,0,Loyal Customers
14689.0,1,At Risk / Lost
14690.0,0,Loyal Customers
14691.0,0,Loyal Customers
14692.0,0,Loyal Customers
14693.0,0,Loyal Customers
14694.0,1,At Risk / Lost
14695.0,1,At Risk / Lost
14696.0,0,Loyal Customers
14697.0,1,At Risk / Lost
14698.0,0,Loyal Customers
14699.0,0,Loyal Customers
14700.0,0,Loyal Customers
14701.0,0,Loyal Customers
14702.0,0,Loyal Customers
14703.0,1,At Risk / Lost
14704.0,0,Loyal Customers
14705.0,1,At Risk / Lost
14706.0,1,At Risk / Lost
14707.0,1,At Risk / Lost
14708.0,0,Loyal Customers
14709.0,0,Loyal Customers
14710.0,0,Loyal Customers
14711.0,0,Loyal Customers
14712.0,0,Loyal Customers
14713.0,0,Loyal Customers
14714.0,0,Loyal Customers
14715.0,0,Loyal Customers
14716.0,0,Loyal Customers
14717.0,1,At Risk / Lost
14718.0,1,At Risk / Lost
14719.0,0,Loyal Customers
14720.0,0,Loyal Customers
14721.0,1,At Risk / Lost
14722.0,0,Loyal Customers
14723.0,0,Loyal Customers
14724.0,1,At Risk / Lost
14725.0,0,Loyal Customers
14726.0,1,At Risk / Lost
14727.0,0,Loyal Customers
14728.0,1,At Risk / Lost
14729.0,0,Loyal Customers
14730.0,0,Loyal Customers
14731.0,0,Loyal Customers
14732.0,0,Loyal Customers
14733.0,0,Loyal Customers
14734.0,1,At Risk / Lost
14735.0,0,Loyal Customers
14736.0,1,At Risk / Lost
14737.0,0,Loyal Customers
14738.0,0,Loyal Customers
14739.0,0,Loyal Customers
14740.0,0,Loyal Customers
14741.0,0,Loyal Customers
14742.0,1,At Risk / Lost
14743.0,1,At Risk / Lost
14744.0,0,Loyal Customers
14745.0,0,Loyal Customers
14746.0,1,At Risk / Lost
14747.0,1,At Risk / Lost
14748.0,0,Loyal Customers
14749.0,1,At Risk / Lost
14750.0,1,At Risk / Lost
14751.0,1,At Risk / Lost
14752.0,1,At Risk / Lost
14753.0,0,Loyal Customers
14754.0,0,Loyal Customers
14755.0,0,Loyal Customers
14756.0,0,Loyal Customers
14757.0,1,At Risk / Lost
14758.0,0,Loyal Customers
14759.0,0,Loyal Customers
14760.0,1,At Risk / Lost
14761.0,0,Loyal Customers
14762.0,0,Loyal Customers
14764.0,1,At Risk / Lost
14765.0,0,Loyal Customers
14766.0,0,Loyal Customers
14767.0,1,At Risk / Lost
14768.0,0,Loyal Customers
14769.0,0,Loyal Customers
14770.0,0,Loyal Customers
14771.0,1,At Risk / Lost
14772.0,1,At Risk / Lost
14773.0,1,At Risk / Lost
14774.0,1,At Risk / Lost
14775.0,0,Loyal Customers
14776.0,0,Loyal Customers
14777.0,1,At Risk / Lost
14778.0,0,Loyal Customers
14779.0,1,At Risk / Lost
14780.0,0,Loyal Customers
14782.0,1,At Risk / Lost
14783.0,1,At Risk / Lost
14784.0,0,Loyal Customers
14785.0,1,At Risk / Lost
14786.0,1,At Risk / Lost
14787.0,1,At Risk / Lost
14788.0,0,Loyal Customers
14789.0,1,At Risk / Lost
14790.0,0,Loyal Customers
14791.0,1,At Risk / Lost
14792.0,1,At Risk / Lost
14793.0,0,Loyal Customers
14794.0,0,Loyal Customers
14795.0,1,At Risk / Lost
14796.0,0,Loyal Customers
14797.0,1,At Risk / Lost
14798.0,0,Loyal Customers
14799.0,0,Loyal Customers
14800.0,0,Loyal Customers
14801.0,1,At Risk / Lost
14802.0,1,At Risk / Lost
14803.0,0,Loyal Customers
14804.0,1,At Risk / Lost
14805.0,0,Loyal Customers
14806.0,0,Loyal Customers
14807.0,0,Loyal Customers
14808.0,0,Loyal Customers
14809.0,1,At Risk / Lost
14810.0,0,Loyal Customers
14811.0,1,At Risk / Lost
14812.0,1,At Risk / Lost
14813.0,0,Loyal Customers
14814.0,1,At Risk / Lost
14815.0,0,Loyal Customers
14816.0,1,At Risk / Lost
14817.0,0,Loyal Customers
14818.0,0,Loyal Customers
14819.0,0,Loyal Customers
14820.0,0,Loyal Customers
14821.0,0,Loyal Customers
14822.0,1,At Risk / Lost
14823.0,1,At Risk / Lost
14824.0,0,Loyal Customers
14825.0,0,Loyal Customers
14826.0,1,At Risk / Lost
14827.0,1,At Risk / Lost
14828.0,0,Loyal Customers
14829.0,0,Loyal Customers
14830.0,1,At Risk / Lost
14831.0,1,At Risk / Lost
14832.0,1,At Risk / Lost
14833.0,1,At Risk / Lost
14834.0,0,Loyal Customers
14835.0,1,At Risk / Lost
14836.0,0,Loyal Customers
14837.0,0,Loyal Customers
14838.0,0,Loyal Customers
14839.0,0,Loyal Customers
14840.0,0,Loyal Customers
14841.0,0,Loyal Customers
14842.0,0,Loyal Customers
14843.0,1,At Risk / Lost
14844.0,0,Loyal Customers
14845.0,1,At Risk / Lost
14846.0,1,At Risk / Lost
14847.0,0,Loyal Customers
14848.0,1,At Risk / Lost
14849.0,0,Loyal Customers
14850.0,0,Loyal Customers
14851.0,0,Loyal Customers
14852.0,0,Loyal Customers
14853.0,0,Loyal Customers
14854.0,0,Loyal Customers
14855.0,0,Loyal Customers
14856.0,0,Loyal Customers
14857.0,0,Loyal Customers
14858.0,1,At Risk / Lost
14859.0,0,Loyal Customers
14860.0,1,At Risk / Lost
14861.0,0,Loyal Customers
14862.0,0,Loyal Customers
14863.0,1,At Risk / Lost
14865.0,0,Loyal Customers
14866.0,0,Loyal Customers
14867.0,0,Loyal Customers
14868.0,0,Loyal Customers
14869.0,0,Loyal Customers
14870.0,0,Loyal Customers
14871.0,0,Loyal Customers
14872.0,1,At Risk / Lost
14873.0,0,Loyal Customers
14874.0,1,At Risk / Lost
14875.0,0,Loyal Customers
14876.0,1,At Risk / Lost
14877.0,0,Loyal Customers
14878.0,0,Loyal Customers
14879.0,1,At Risk / Lost
14880.0,0,Loyal Customers
14881.0,1,At Risk / Lost
14882.0,0,Loyal Customers
14883.0,0,Loyal Customers
14884.0,1,At Risk / Lost
14885.0,0,Loyal Customers
14886.0,1,At Risk / Lost
14887.0,1,At Risk / Lost
14888.0,1,At Risk / Lost
14889.0,1,At Risk / Lost
14890.0,0,Loyal Customers
14891.0,0,Loyal Customers
14892.0,1,At Risk / Lost
14893.0,0,Loyal Customers
14894.0,0,Loyal Customers
14895.0,0,Loyal Customers
14896.0,0,Loyal Customers
14897.0,0,Loyal Customers
14898.0,0,Loyal Customers
14899.0,1,At Risk / Lost
14900.0,1,At Risk / Lost
14901.0,0,Loyal Customers
14902.0,0,Loyal Customers
14903.0,0,Loyal Customers
14904.0,0,Loyal Customers
14905.0,0,Loyal Customers
14906.0,1,At Risk / Lost
14907.0,0,Loyal Customers
14908.0,0,Loyal Customers
14909.0,1,At Risk / Lost
14910.0,0,Loyal Customers
14911.0,3,Champions
14912.0,0,Loyal Customers
14913.0,0,Loyal Customers
14915.0,0,Loyal Customers
14916.0,0,Loyal Customers
14917.0,1,At Risk / Lost
14918.0,0,Loyal Customers
14919.0,1,At Risk / Lost
14920.0,0,Loyal Customers
14921.0,0,Loyal Customers
14922.0,1,At Risk / Lost
14923.0,1,At Risk / Lost
14924.0,0,Loyal Customers
14926.0,0,Loyal Customers
14927.0,1,At Risk / Lost
14928.0,1,At Risk / Lost
14929.0,0,Loyal Customers
14930.0,0,Loyal Customers
14931.0,0,Loyal Customers
14932.0,1,At Risk / Lost
14933.0,1,At Risk / Lost
14934.0,0,Loyal Customers
14935.0,0,Loyal Customers
14936.0,0,Loyal Customers
14937.0,0,Loyal Customers
14938.0,1,At Risk / Lost
14940.0,0,Loyal Customers
14941.0,1,At Risk / Lost
14942.0,0,Loyal Customers
14943.0,1,At Risk / Lost
14944.0,0,Loyal Customers
14945.0,1,At Risk / Lost
14946.0,1,At Risk / Lost
14947.0,0,Loyal Customers
14948.0,0,Loyal Customers
14949.0,1,At Risk / Lost
14950.0,1,At Risk / Lost
14951.0,1,At Risk / Lost
14952.0,0,Loyal Customers
14953.0,0,Loyal Customers
14954.0,0,Loyal Customers
14955.0,1,At Risk / Lost
14956.0,1,At Risk / Lost
14957.0,0,Loyal Customers
14958.0,0,Loyal Customers
14959.0,0,Loyal Customers
14960.0,0,Loyal Customers
14961.0,0,Loyal Customers
14962.0,0,Loyal Customers
14963.0,0,Loyal Customers
14964.0,1,At Risk / Lost
14965.0,1,At Risk / Lost
14966.0,0,Loyal Customers
14967.0,0,Loyal Customers
14968.0,0,Loyal Customers
14969.0,1,At Risk / Lost
14970.0,0,Loyal Customers
14971.0,0,Loyal Customers
14972.0,0,Loyal Customers
14973.0,0,Loyal Customers
14974.0,1,At Risk / Lost
14975.0,0,Loyal Customers
14976.0,0,Loyal Customers
14977.0,1,At Risk / Lost
14978.0,0,Loyal Customers
14979.0,1,At Risk / Lost
14980.0,1,At Risk / Lost
14981.0,0,Loyal Customers
14982.0,1,At Risk / Lost
14983.0,1,At Risk / Lost
14984.0,0,Loyal Customers
14985.0,0,Loyal Customers
14986.0,0,Loyal Customers
14987.0,0,Loyal Customers
14988.0,0,Loyal Customers
14989.0,1,At Risk / Lost
14990.0,1,At Risk / Lost
14991.0,1,At Risk / Lost
14992.0,1,At Risk / Lost
14993.0,1,At Risk / Lost
14994.0,0,Loyal Customers
14995.0,0,Loyal Customers
14996.0,1,At Risk / Lost
14997.0,0,Loyal Customers
14998.0,0,Loyal Customers
14999.0,1,At Risk / Lost
15000.0,1,At Risk / Lost
15001.0,1,At Risk / Lost
15002.0,0,Loyal Customers
15003.0,1,At Risk / Lost
15004.0,1,At Risk / Lost
15005.0,0,Loyal Customers
15006.0,0,Loyal Customers
15007.0,1,At Risk / Lost
15008.0,1,At Risk / Lost
15009.0,0,Loyal Customers
15010.0,1,At Risk / Lost
15011.0,1,At Risk / Lost
15012.0,0,Loyal Customers
15013.0,1,At Risk / Lost
15014.0,0,Loyal Customers
15015.0,1,At Risk / Lost
15016.0,0,Loyal Customers
15017.0,1,At Risk / Lost
15018.0,0,Loyal Customers
15019.0,1,At Risk / Lost
15020.0,1,At Risk / Lost
15021.0,0,Loyal Customers
15022.0,0,Loyal Customers
15023.0,0,Loyal Customers
15024.0,0,Loyal Customers
15025.0,0,Loyal Customers
15026.0,0,Loyal Customers
15027.0,0,Loyal Customers
15028.0,0,Loyal Customers
15029.0,1,At Risk / Lost
15030.0,0,Loyal Customers
15031.0,0,Loyal Customers
15032.0,0,Loyal Customers
15033.0,0,Loyal Customers
15034.0,0,Loyal Customers
15035.0,1,At Risk / Lost
15036.0,0,Loyal Customers
15037.0,1,At Risk / Lost
15038.0,0,Loyal Customers
15039.0,0,Loyal Customers
15040.0,1,At Risk / Lost
15041.0,0,Loyal Customers
15042.0,0,Loyal Customers
15043.0,0,Loyal Customers
15044.0,0,Loyal Customers
15045.0,0,Loyal Customers
15046.0,0,Loyal Customers
15047.0,1,At Risk / Lost
15048.0,0,Loyal Customers
15049.0,1,At Risk / Lost
15050.0,0,Loyal Customers
15051.0,0,Loyal Customers
15052.0,1,At Risk / Lost
15053.0,0,Loyal Customers
15054.0,0,Loyal Customers
15055.0,1,At Risk / Lost
15056.0,1,At Risk / Lost
15057.0,0,Loyal Customers
15058.0,0,Loyal Customers
15059.0,0,Loyal Customers
15060.0,1,At Risk / Lost
15061.0,3,Champions
15062.0,0,Loyal Customers
15063.0,1,At Risk / Lost
15064.0,0,Loyal Customers
15065.0,0,Loyal Customers
15066.0,1,At Risk / Lost
15067.0,0,Loyal Customers
15068.0,0,Loyal Customers
15069.0,1,At Risk / Lost
15070.0,0,Loyal Customers
15071.0,0,Loyal Customers
15072.0,1,At Risk / Lost
15073.0,0,Loyal Customers
15074.0,0,Loyal Customers
15075.0,1,At Risk / Lost
15076.0,0,Loyal Customers
15077.0,1,At Risk / Lost
15078.0,0,Loyal Customers
15079.0,0,Loyal Customers
15080.0,1,At Risk / Lost
15081.0,0,Loyal Customers
15082.0,1,At Risk / Lost
15083.0,1,At Risk / Lost
15084.0,0,Loyal Customers
15085.0,1,At Risk / Lost
15086.0,1,At Risk / Lost
15087.0,1,At Risk / Lost
15088.0,0,Loyal Customers
15089.0,0,Loyal Customers
15090.0,1,At Risk / Lost
15091.0,0,Loyal Customers
15092.0,0,Loyal Customers
15093.0,0,Loyal Customers
15094.0,1,At Risk / Lost
15095.0,0,Loyal Customers
15096.0,1,At Risk / Lost
15097.0,0,Loyal Customers
15098.0,1,At Risk / Lost
15099.0,1,At Risk / Lost
15100.0,0,Loyal Customers
